CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,AgeGroup
203004,0,35.0,Self Enquiry,1,15.0,Salaried,Female,3.0,4.0,Deluxe,5.0,Married,5.0,0,5,1,1.0,Manager,23799.0,26-35
203005,0,53.0,Self Enquiry,3,10.0,Small Business,Male,3.0,5.0,Super Deluxe,5.0,Divorced,3.0,0,5,1,1.0,AVP,32834.375,46-55
203006,1,34.0,Self Enquiry,1,7.0,Salaried,Male,4.0,4.0,Basic,3.0,Unmarried,3.0,1,3,1,1.0,Executive,21364.0,26-35
203007,0,26.0,Self Enquiry,3,33.0,Small Business,Female,3.0,4.0,Deluxe,3.0,Unmarried,3.0,0,4,0,1.0,Manager,24858.0,26-35
203008,0,46.0,Self Enquiry,3,9.0,Large Business,Male,3.0,5.5,Deluxe,3.0,Unmarried,2.0,0,5,0,1.0,Manager,25310.0,46-55
203009,0,24.0,Self Enquiry,1,17.0,Small Business,Male,4.0,3.0,Basic,3.0,Unmarried,3.0,0,2,1,2.0,Executive,22183.0,18-25
203010,1,48.0,Company Invited,3,34.0,Salaried,Female,4.0,2.0,Deluxe,3.0,Unmarried,6.0,1,4,1,3.0,Manager,25075.0,46-55
203011,0,35.0,Self Enquiry,3,9.0,Salaried,Male,3.0,4.0,Deluxe,3.0,Unmarried,3.0,0,5,0,1.0,Manager,24952.0,26-35
203012,1,56.0,Self Enquiry,1,9.0,Small Business,Male,4.0,4.0,King,3.0,Divorced,7.0,1,2,1,3.0,VP,32834.375,56-65
203013,0,37.0,Company Invited,3,15.0,Salaried,Male,4.0,5.0,Standard,5.0,Unmarried,3.0,0,2,0,3.0,Senior Manager,26265.0,36-45
203014,0,53.0,Company Invited,1,26.0,Small Business,Male,3.0,4.0,Basic,3.0,Divorced,2.0,0,3,1,1.0,Executive,22936.0,46-55
203015,0,27.0,Company Invited,1,7.0,Salaried,Female,4.0,5.5,Basic,3.0,Married,5.0,0,4,1,3.0,Executive,23042.0,26-35
203016,0,30.0,Self Enquiry,1,34.0,Small Business,Female,4.0,4.0,Deluxe,3.0,Divorced,6.0,0,2,1,1.0,Manager,23013.0,26-35
203017,1,27.0,Self Enquiry,3,15.0,Large Business,Male,3.0,5.0,Deluxe,5.0,Unmarried,7.0,0,3,1,2.0,Manager,24004.0,26-35
203018,0,35.0,Self Enquiry,1,7.0,Salaried,Female,4.0,2.0,Basic,3.0,Unmarried,4.0,0,2,0,1.0,Executive,21958.0,26-35
203019,0,55.0,Self Enquiry,1,26.0,Small Business,Female,4.0,4.0,Deluxe,5.0,Married,2.0,1,3,0,1.0,Manager,24163.0,46-55
203020,0,28.0,Company Invited,3,6.0,Small Business,Male,3.0,4.0,Deluxe,3.0,Divorced,2.0,0,3,0,2.0,Manager,23020.0,26-35
203021,0,38.0,Self Enquiry,1,17.0,Salaried,Female,3.0,4.0,Basic,5.0,Married,2.0,1,3,1,2.0,Executive,21460.0,36-45
203022,0,39.0,Company Invited,1,9.0,Salaried,Female,4.0,2.0,Deluxe,5.0,Unmarried,7.0,1,2,1,3.0,Manager,24658.0,36-45
203023,0,35.0,Self Enquiry,1,9.0,Small Business,Female,3.0,5.0,Basic,5.0,Unmarried,3.0,0,2,1,2.0,Executive,23059.0,26-35
203024,0,36.0,Self Enquiry,3,15.0,Salaried,Female,4.0,4.0,Basic,3.0,Divorced,3.0,0,3,0,1.0,Executive,21250.0,36-45
203025,0,31.0,Self Enquiry,1,7.0,Salaried,Male,3.0,5.5,Basic,3.0,Divorced,5.0,0,4,1,1.0,Executive,22511.0,26-35
203026,0,41.0,Company Invited,1,9.0,Small Business,Female,3.0,2.0,Deluxe,4.0,Divorced,3.0,0,3,0,2.0,Manager,22922.0,36-45
203027,0,35.0,Self Enquiry,3,15.0,Salaried,Female,4.0,4.0,Deluxe,5.0,Divorced,7.0,0,2,1,1.0,Manager,25178.0,26-35
203028,0,43.0,Company Invited,1,15.0,Salaried,Male,4.0,4.0,King,3.0,Married,3.0,0,5,0,2.0,VP,32834.375,36-45
203029,1,24.0,Self Enquiry,1,13.0,Salaried,Male,4.0,2.0,Basic,5.0,Divorced,3.0,1,3,1,3.0,Executive,20279.0,18-25
203030,0,25.0,Company Invited,1,16.0,Salaried,Male,3.0,5.0,Basic,4.0,Married,3.0,0,5,1,1.0,Executive,21372.0,18-25
203031,0,53.0,Self Enquiry,1,18.0,Salaried,Female,3.0,4.0,Deluxe,3.0,Divorced,2.0,0,2,1,2.0,Manager,21827.0,46-55
203032,0,51.0,Self Enquiry,1,9.0,Small Business,Male,4.0,4.0,Super Deluxe,3.0,Divorced,3.0,0,2,0,2.0,AVP,32834.375,46-55
203033,1,30.0,Self Enquiry,1,7.0,Salaried,Female,3.0,5.0,Basic,5.0,Divorced,3.0,1,2,0,1.0,Executive,20997.0,26-35
203034,0,34.0,Self Enquiry,1,14.0,Small Business,Male,3.0,4.0,Standard,3.0,Divorced,2.0,0,4,0,1.0,Senior Manager,30369.0,26-35
203035,1,34.0,Self Enquiry,3,23.0,Small Business,Female,4.0,4.0,Deluxe,5.0,Unmarried,7.0,0,3,1,1.0,Manager,24002.0,26-35
203036,0,48.0,Self Enquiry,1,9.0,Salaried,Female,3.0,4.0,Super Deluxe,3.0,Divorced,3.0,1,4,1,1.0,AVP,32834.375,46-55
203037,0,37.0,Self Enquiry,1,7.0,Salaried,Female,3.0,4.0,Deluxe,4.0,Divorced,2.0,0,5,0,1.0,Manager,23906.0,36-45
203038,0,30.0,Self Enquiry,1,30.0,Salaried,Male,3.0,2.0,Basic,3.0,Divorced,3.0,0,2,1,2.0,Executive,21378.0,26-35
203039,1,59.0,Self Enquiry,1,9.0,Salaried,Male,3.0,4.0,King,4.0,Single,3.0,1,3,1,2.0,VP,32834.375,56-65
203040,0,36.0,Self Enquiry,1,7.0,Salaried,Female,3.0,2.0,Basic,3.0,Single,5.0,0,3,0,1.0,Executive,21184.0,36-45
203041,0,43.0,Self Enquiry,1,7.0,Salaried,Female,3.0,5.0,Deluxe,3.0,Divorced,2.0,1,3,0,2.0,Manager,24740.0,36-45
203042,1,29.0,Self Enquiry,1,9.0,Small Business,Male,3.0,4.0,Basic,3.0,Unmarried,7.0,0,3,0,1.0,Executive,23060.0,26-35
203043,0,37.0,Self Enquiry,2,20.0,Salaried,Male,3.0,4.0,Basic,4.0,Divorced,6.0,0,3,1,1.0,Executive,20821.0,36-45
203044,0,33.0,Self Enquiry,1,11.0,Salaried,Female,4.0,5.0,Deluxe,3.0,Divorced,3.0,0,4,1,1.0,Manager,24840.0,26-35
203045,0,41.0,Company Invited,1,23.0,Small Business,Male,3.0,5.0,Deluxe,3.0,Unmarried,7.0,0,5,1,2.0,Manager,23772.0,36-45
203046,0,31.0,Self Enquiry,1,9.0,Small Business,Female,3.0,5.0,Deluxe,3.0,Unmarried,7.0,1,2,1,2.0,Manager,25555.0,26-35
203047,0,46.0,Self Enquiry,1,9.0,Salaried,Female,4.0,5.0,Basic,3.0,Single,3.0,0,3,1,2.0,Executive,20952.0,46-55
203048,0,43.0,Self Enquiry,1,34.0,Salaried,Male,4.0,4.0,Deluxe,4.0,Divorced,3.0,0,3,1,2.0,Manager,23112.0,36-45
203049,0,39.0,Company Invited,1,19.0,Salaried,Male,3.0,5.0,Deluxe,5.0,Married,4.0,0,5,1,1.0,Manager,24966.0,36-45
203050,0,35.0,Company Invited,1,23.0,Salaried,Female,4.0,5.0,Basic,3.0,Single,3.0,0,5,1,2.0,Executive,21231.0,26-35
203051,1,50.0,Self Enquiry,3,18.0,Small Business,Female,3.0,4.0,Standard,3.0,Divorced,3.0,0,4,0,2.0,Senior Manager,26332.0,46-55
203052,1,56.0,Self Enquiry,3,9.0,Small Business,Male,3.0,4.0,Deluxe,3.0,Unmarried,6.0,0,2,0,2.0,Manager,23838.0,56-65
203053,0,44.0,Self Enquiry,1,21.0,Salaried,Male,4.0,4.0,Super Deluxe,5.0,Divorced,3.0,0,5,1,1.0,AVP,32834.375,36-45
203054,0,28.0,Self Enquiry,1,12.0,Large Business,Male,3.0,5.0,Standard,3.0,Married,3.0,1,3,0,1.0,Senior Manager,31486.0,26-35
203055,0,36.0,Self Enquiry,1,14.0,Salaried,Male,3.0,4.0,Standard,3.0,Single,5.0,0,3,0,1.0,Senior Manager,28899.0,36-45
203056,0,29.0,Self Enquiry,3,9.0,Small Business,Female,3.0,4.0,Deluxe,4.0,Divorced,3.0,1,3,1,1.0,Manager,23457.0,26-35
203057,0,35.0,Self Enquiry,2,10.0,Salaried,Male,3.0,4.0,Basic,3.0,Divorced,2.0,0,2,1,2.0,Executive,22415.0,26-35
203058,1,27.0,Company Invited,1,12.0,Small Business,Female,3.0,5.0,Basic,3.0,Divorced,3.0,1,2,0,2.0,Executive,21044.0,26-35
203059,0,28.0,Company Invited,1,10.0,Small Business,Male,3.0,4.0,Basic,3.0,Divorced,3.0,0,2,1,1.0,Executive,20384.0,26-35
203060,0,52.0,Self Enquiry,3,33.0,Small Business,Female,4.0,4.0,Super Deluxe,3.0,Divorced,4.0,0,3,0,1.0,AVP,32834.375,46-55
203061,0,45.0,Self Enquiry,1,11.0,Small Business,Male,3.0,4.0,Deluxe,4.0,Unmarried,2.0,0,2,1,1.0,Manager,24611.0,36-45
203062,0,26.0,Self Enquiry,1,9.0,Small Business,Male,4.0,2.0,Basic,5.0,Unmarried,2.0,0,2,1,3.0,Executive,22102.0,26-35
203063,0,34.0,Self Enquiry,3,7.0,Small Business,Male,3.0,2.0,Deluxe,5.0,Married,3.0,0,4,0,1.0,Manager,22715.0,26-35
203064,0,36.0,Self Enquiry,1,34.0,Small Business,Female,3.0,5.0,Basic,5.0,Single,3.0,0,4,1,2.0,Executive,21237.0,36-45
203065,0,37.0,Self Enquiry,3,7.0,Salaried,Male,3.0,4.0,Deluxe,3.0,Divorced,3.0,1,3,1,2.0,Manager,24879.0,36-45
203066,0,33.0,Self Enquiry,3,20.0,Salaried,Male,4.0,4.0,Deluxe,3.0,Married,4.0,0,2,0,1.0,Manager,23081.0,26-35
203067,0,31.0,Company Invited,1,12.0,Salaried,Male,4.0,5.0,Basic,3.0,Married,2.0,0,5,0,1.0,Executive,22439.0,26-35
203068,0,54.0,Self Enquiry,3,14.0,Small Business,Female,4.0,5.0,Standard,3.0,Divorced,2.0,1,2,0,1.0,Senior Manager,29612.0,46-55
203069,0,46.0,Self Enquiry,3,16.0,Small Business,Male,4.0,4.0,Standard,5.0,Married,6.0,1,2,1,1.0,Senior Manager,29439.0,46-55
203070,0,33.0,Self Enquiry,1,15.0,Small Business,Female,4.0,2.0,Deluxe,3.0,Divorced,7.0,0,3,1,3.0,Manager,23853.0,26-35
203071,0,53.0,Company Invited,1,32.0,Small Business,Female,3.0,5.0,Super Deluxe,3.0,Divorced,5.0,0,5,0,2.0,AVP,32504.0,46-55
203072,0,38.0,Self Enquiry,3,23.0,Small Business,Male,4.0,5.0,Deluxe,3.0,Married,6.0,0,5,1,3.0,Manager,25012.0,36-45
203073,0,29.0,Self Enquiry,2,15.0,Small Business,Male,4.0,5.0,Basic,3.0,Married,3.0,0,2,0,2.0,Executive,23614.0,26-35
203074,0,23.0,Self Enquiry,1,7.0,Salaried,Male,3.0,5.0,Deluxe,3.0,Divorced,7.0,0,2,1,1.0,Manager,23453.0,18-25
203075,0,45.0,Self Enquiry,1,15.0,Salaried,Male,4.0,2.0,Basic,3.0,Divorced,4.0,1,3,1,3.0,Executive,21496.0,36-45
203076,0,43.0,Company Invited,1,9.0,Small Business,Male,3.0,4.0,Basic,3.0,Single,7.0,1,2,0,2.0,Executive,21193.0,36-45
203077,0,37.0,Self Enquiry,2,15.0,Salaried,Male,4.0,5.0,Basic,5.0,Divorced,2.0,0,2,1,3.0,Executive,21020.0,36-45
203078,0,26.0,Self Enquiry,3,10.0,Salaried,Male,4.0,4.0,Deluxe,5.0,Divorced,3.0,1,4,1,1.0,Manager,22872.0,26-35
203079,0,36.0,Self Enquiry,1,16.0,Salaried,Female,4.0,5.0,Standard,3.0,Divorced,3.0,1,4,1,2.0,Senior Manager,29363.0,36-45
203080,1,36.0,Company Invited,1,32.0,Salaried,Female,4.0,4.0,Basic,4.0,Married,3.0,1,3,0,1.0,Executive,20700.0,36-45
203081,0,33.0,Company Invited,1,7.0,Salaried,Male,4.0,4.0,Basic,3.0,Married,2.0,0,5,0,1.0,Executive,20992.0,26-35
203082,0,26.0,Self Enquiry,3,11.0,Small Business,Male,3.0,5.0,Deluxe,5.0,Divorced,3.0,0,3,1,2.0,Manager,22934.0,26-35
203083,0,50.0,Self Enquiry,1,7.0,Large Business,Female,3.0,4.0,Basic,5.0,Divorced,4.0,0,4,1,1.0,Executive,22258.0,46-55
203084,0,25.0,Company Invited,1,11.0,Salaried,Male,3.0,5.0,Basic,3.0,Divorced,2.0,0,3,0,1.0,Executive,21840.0,18-25
203085,0,33.0,Company Invited,3,12.0,Salaried,Male,3.0,4.0,Deluxe,4.0,Divorced,3.0,0,3,1,2.0,Manager,25202.0,26-35
203086,0,39.0,Self Enquiry,3,16.0,Small Business,Male,4.0,5.0,Basic,4.0,Divorced,2.0,0,4,0,1.0,Executive,21577.0,36-45
203087,0,43.0,Self Enquiry,1,10.0,Salaried,Female,4.0,2.0,Deluxe,3.0,Divorced,4.0,1,5,0,1.0,Manager,23909.0,36-45
203088,0,32.0,Self Enquiry,1,18.0,Salaried,Male,3.0,4.0,Basic,3.0,Divorced,5.0,1,3,1,2.0,Executive,21034.0,26-35
203089,1,30.0,Self Enquiry,3,7.0,Small Business,Female,3.0,5.0,Basic,3.0,Married,7.0,1,2,0,2.0,Executive,21478.0,26-35
203090,0,54.0,Self Enquiry,3,15.0,Small Business,Male,4.0,4.0,Super Deluxe,3.0,Divorced,7.0,0,3,0,3.0,AVP,30514.0,46-55
203091,0,36.0,Self Enquiry,1,32.0,Large Business,Male,4.0,5.0,Standard,4.0,Divorced,5.0,0,3,1,2.0,Senior Manager,29581.0,36-45
203092,0,38.0,Company Invited,3,28.0,Small Business,Female,3.0,4.0,Basic,3.0,Divorced,7.0,0,2,1,2.0,Executive,21651.0,36-45
203093,0,54.0,Self Enquiry,1,30.0,Salaried,Female,4.0,4.0,Super Deluxe,3.0,Single,7.0,0,5,1,2.0,AVP,32834.375,46-55
203094,0,44.0,Company Invited,1,7.0,Salaried,Female,3.0,4.0,Deluxe,3.0,Divorced,6.0,0,2,1,2.0,Manager,24240.0,36-45
203095,0,48.0,Self Enquiry,3,9.0,Small Business,Female,3.0,4.0,Deluxe,3.0,Divorced,2.0,1,2,1,1.0,Manager,23215.0,46-55
203096,0,38.0,Company Invited,3,26.0,Small Business,Male,3.0,4.0,Standard,4.0,Unmarried,3.0,1,5,0,1.0,Senior Manager,26320.0,36-45
203097,0,51.0,Company Invited,1,9.0,Salaried,Male,4.0,4.0,Super Deluxe,5.0,Married,3.0,0,5,1,3.0,AVP,32834.375,46-55
203098,0,40.0,Self Enquiry,2,9.0,Salaried,Female,3.0,5.0,Deluxe,3.0,Divorced,2.0,0,3,0,1.0,Manager,23882.0,36-45
203099,0,34.0,Self Enquiry,2,10.0,Salaried,Male,3.0,4.0,Basic,4.0,Married,5.0,1,5,0,2.0,Executive,20955.0,26-35
203100,1,33.0,Self Enquiry,1,32.0,Salaried,Male,3.0,4.0,Basic,3.0,Unmarried,3.0,1,5,1,1.0,Executive,21473.0,26-35
203101,0,30.0,Self Enquiry,1,14.0,Small Business,Female,4.0,5.0,Basic,3.0,Married,7.0,0,5,1,1.0,Executive,21210.0,26-35
203102,0,45.0,Self Enquiry,1,16.0,Salaried,Male,4.0,4.0,Basic,5.0,Divorced,3.0,1,3,1,1.0,Executive,21237.0,36-45
203103,0,29.0,Self Enquiry,3,12.0,Small Business,Male,4.0,4.0,Deluxe,3.0,Unmarried,3.0,0,3,1,1.0,Manager,23586.0,26-35
203104,1,59.0,Company Invited,1,9.0,Salaried,Male,3.0,5.0,Basic,3.0,Married,2.0,1,2,0,1.0,Executive,21058.0,56-65
203105,0,44.0,Self Enquiry,1,15.0,Salaried,Female,3.0,4.0,Deluxe,4.0,Married,6.0,0,3,1,1.0,Manager,23443.0,36-45
203106,1,21.0,Self Enquiry,3,9.0,Small Business,Female,3.0,5.0,Basic,3.0,Single,3.0,0,4,0,2.0,Executive,20722.0,18-25
203107,1,22.0,Self Enquiry,1,25.0,Salaried,Female,4.0,4.0,Basic,3.0,Unmarried,3.0,0,3,1,2.0,Executive,21371.0,18-25
203108,0,37.0,Self Enquiry,1,21.0,Salaried,Male,4.0,4.0,Deluxe,3.0,Divorced,2.0,1,5,1,3.0,Manager,25264.0,36-45
203109,0,48.0,Self Enquiry,3,9.0,Salaried,Female,4.0,5.0,Basic,3.0,Unmarried,3.0,1,2,1,1.0,Executive,21972.0,46-55
203110,1,23.0,Self Enquiry,1,10.0,Salaried,Female,3.0,4.0,Deluxe,3.0,Divorced,2.0,1,5,1,2.0,Manager,22849.0,18-25
203111,1,42.0,Self Enquiry,1,9.0,Salaried,Female,3.0,5.5,Basic,3.0,Married,6.0,1,3,0,1.0,Executive,21456.0,36-45
203112,0,29.0,Self Enquiry,1,16.0,Small Business,Female,4.0,4.0,Basic,3.0,Married,7.0,0,3,1,2.0,Executive,21055.0,26-35
203113,1,40.0,Self Enquiry,1,13.0,Small Business,Male,4.0,4.0,Basic,5.0,Divorced,2.0,1,2,1,2.0,Executive,21082.0,36-45
203114,0,28.0,Self Enquiry,1,11.0,Salaried,Female,4.0,4.0,Basic,3.0,Single,3.0,0,2,1,2.0,Executive,20996.0,26-35
203115,0,35.0,Self Enquiry,1,17.0,Salaried,Male,3.0,4.0,Basic,4.0,Married,3.0,0,2,1,1.0,Executive,20686.0,26-35
203116,0,43.0,Self Enquiry,3,21.0,Small Business,Female,4.0,5.0,Deluxe,3.0,Unmarried,2.0,0,3,0,1.0,Manager,24922.0,36-45
203117,0,34.0,Self Enquiry,1,7.0,Salaried,Male,4.0,5.0,Basic,5.0,Unmarried,5.0,1,4,0,1.0,Executive,21477.0,26-35
203118,0,59.0,Self Enquiry,1,12.0,Large Business,Female,3.0,5.0,Standard,4.0,Married,4.0,1,5,1,2.0,Senior Manager,29230.0,56-65
203119,0,32.0,Self Enquiry,3,14.0,Salaried,Male,3.0,5.0,Basic,3.0,Divorced,5.0,0,4,1,2.0,Executive,21007.0,26-35
203120,0,36.0,Self Enquiry,1,28.0,Salaried,Female,3.0,4.0,Deluxe,3.0,Divorced,3.0,1,3,0,2.0,Manager,22692.0,36-45
203121,0,50.0,Self Enquiry,1,15.0,Salaried,Female,3.0,4.0,Standard,4.0,Divorced,6.0,0,4,0,1.0,Senior Manager,26081.0,46-55
203122,0,49.0,Self Enquiry,1,27.0,Small Business,Male,3.0,4.0,Basic,3.0,Divorced,6.0,0,2,0,1.0,Executive,20937.0,46-55
203123,0,32.0,Company Invited,3,27.0,Small Business,Female,3.0,4.0,Deluxe,3.0,Divorced,3.0,0,2,1,1.0,Manager,25610.0,26-35
203124,0,37.0,Self Enquiry,1,14.0,Salaried,Male,4.0,4.0,Basic,3.0,Unmarried,4.0,0,3,0,3.0,Executive,23356.0,36-45
203125,0,39.0,Self Enquiry,1,7.0,Large Business,Female,4.0,4.0,Standard,5.0,Divorced,3.0,0,4,1,3.0,Senior Manager,32260.0,36-45
203126,0,33.0,Company Invited,1,7.0,Salaried,Female,4.0,5.0,Basic,4.0,Divorced,7.0,0,3,1,1.0,Executive,21010.0,26-35
203127,1,26.0,Self Enquiry,3,26.0,Small Business,Male,3.0,5.0,Basic,4.0,Divorced,3.0,1,2,0,1.0,Executive,21091.0,26-35
203128,0,41.0,Self Enquiry,3,17.0,Small Business,Male,4.0,5.0,Standard,4.0,Married,4.0,0,4,1,2.0,Senior Manager,28383.0,36-45
203129,0,27.0,Company Invited,3,7.0,Small Business,Male,3.0,5.0,Deluxe,5.0,Unmarried,3.0,0,3,1,2.0,Manager,22972.0,26-35
203130,0,42.0,Self Enquiry,1,13.0,Small Business,Male,3.0,4.0,Basic,5.0,Unmarried,4.0,1,4,1,1.0,Executive,23399.0,36-45
203131,0,37.0,Self Enquiry,1,9.0,Small Business,Male,4.0,4.0,Basic,3.0,Single,6.0,0,5,1,1.0,Executive,21197.0,36-45
203132,1,20.0,Self Enquiry,3,28.0,Salaried,Male,3.0,5.0,Basic,4.0,Single,3.0,1,2,0,2.0,Executive,20799.0,18-25
203133,1,21.0,Self Enquiry,1,11.0,Large Business,Male,3.0,4.0,Basic,5.0,Unmarried,3.0,0,3,1,2.0,Executive,21651.0,18-25
203134,0,32.0,Self Enquiry,1,19.0,Small Business,Female,3.0,4.0,Deluxe,3.0,Divorced,2.0,1,4,0,2.0,Manager,24533.0,26-35
203135,0,41.0,Company Invited,1,16.0,Small Business,Male,3.0,4.0,Basic,4.0,Married,2.0,1,4,0,2.0,Executive,22295.0,36-45
203136,0,33.0,Self Enquiry,1,10.0,Small Business,Female,4.0,4.0,Deluxe,5.0,Divorced,3.0,0,2,1,2.0,Manager,25403.0,26-35
203137,1,37.0,Self Enquiry,3,10.0,Salaried,Male,3.0,5.0,Standard,3.0,Divorced,3.0,1,2,1,1.0,Senior Manager,29003.0,36-45
203138,0,34.0,Self Enquiry,1,7.0,Salaried,Female,3.0,5.0,Deluxe,3.0,Unmarried,2.0,0,4,0,1.0,Manager,25627.0,26-35
203139,1,38.0,Self Enquiry,3,7.0,Salaried,Male,3.0,5.0,Standard,3.0,Divorced,7.0,0,2,1,2.0,Senior Manager,29287.0,36-45
203140,0,46.0,Company Invited,1,11.0,Salaried,Male,3.0,4.0,Deluxe,4.0,Divorced,3.0,0,4,1,2.0,Manager,23125.0,46-55
203141,0,30.0,Company Invited,3,27.0,Large Business,Female,3.0,4.0,Basic,3.0,Divorced,3.0,0,3,0,2.0,Executive,20835.0,26-35
203142,0,36.0,Self Enquiry,3,25.0,Small Business,Female,3.0,4.0,Deluxe,3.0,Divorced,3.0,0,4,1,1.0,Manager,23279.0,36-45
203143,0,53.0,Self Enquiry,1,7.0,Salaried,Male,4.0,4.0,Super Deluxe,3.0,Divorced,3.0,0,2,1,2.0,AVP,32834.375,46-55
203144,1,59.0,Self Enquiry,1,9.0,Large Business,Male,3.0,4.0,Basic,3.0,Single,6.0,0,2,1,2.0,Executive,21157.0,56-65
203145,0,54.0,Self Enquiry,3,9.0,Small Business,Male,3.0,4.0,Super Deluxe,3.0,Married,7.0,0,3,1,1.0,AVP,32834.375,46-55
203146,0,31.0,Self Enquiry,3,15.0,Salaried,Male,4.0,4.0,Standard,3.0,Married,7.0,0,3,1,1.0,Senior Manager,25942.0,26-35
203147,0,39.0,Company Invited,3,17.0,Large Business,Female,3.0,4.0,Deluxe,3.0,Unmarried,3.0,1,3,0,2.0,Manager,24344.0,36-45
203148,0,36.0,Self Enquiry,3,10.0,Salaried,Male,4.0,4.0,Standard,3.0,Married,7.0,0,5,0,2.0,Senior Manager,26501.0,36-45
203149,0,40.0,Self Enquiry,3,9.0,Salaried,Male,3.0,2.0,Standard,3.0,Unmarried,2.0,0,2,1,2.0,Senior Manager,26558.0,36-45
203150,1,41.0,Company Invited,3,31.0,Salaried,Female,4.0,2.0,Super Deluxe,4.0,Single,6.0,1,3,1,3.0,AVP,31872.0,36-45
203151,0,48.0,Company Invited,1,23.0,Small Business,Male,4.0,2.0,Deluxe,3.0,Married,3.0,1,2,0,1.0,Manager,23745.0,46-55
203152,0,37.0,Company Invited,3,15.0,Large Business,Male,3.0,4.0,Deluxe,3.0,Married,6.0,0,3,1,1.0,Manager,23757.0,36-45
203153,1,32.0,Company Invited,1,16.0,Small Business,Male,3.0,5.0,Basic,5.0,Single,2.0,1,3,1,1.0,Executive,20999.0,26-35
203154,0,34.0,Company Invited,3,24.0,Salaried,Male,3.0,4.0,Super Deluxe,3.0,Single,3.0,0,3,1,2.0,AVP,32834.375,26-35
203155,1,30.0,Self Enquiry,1,17.0,Salaried,Female,4.0,5.0,Basic,5.0,Single,7.0,1,5,1,2.0,Executive,21082.0,26-35
203156,0,34.0,Self Enquiry,1,20.0,Salaried,Female,3.0,4.0,Basic,3.0,Unmarried,5.0,0,3,1,1.0,Executive,22130.0,26-35
203157,0,46.0,Self Enquiry,1,7.0,Small Business,Female,4.0,4.0,Basic,3.0,Married,5.0,0,5,0,2.0,Executive,20948.0,46-55
203158,0,51.0,Self Enquiry,1,7.0,Small Business,Male,4.0,4.0,Super Deluxe,3.0,Married,3.0,0,5,0,3.0,AVP,32834.375,46-55
203159,0,34.0,Company Invited,1,7.0,Salaried,Female,3.0,2.0,Deluxe,4.0,Divorced,3.0,1,3,0,2.0,Manager,24166.0,26-35
203160,0,42.0,Company Invited,1,16.0,Small Business,Male,4.0,4.0,King,3.0,Married,3.0,0,4,1,3.0,VP,32834.375,36-45
203161,0,28.0,Self Enquiry,1,23.0,Large Business,Female,3.0,4.0,Basic,4.0,Divorced,2.0,0,2,1,1.0,Executive,21489.0,26-35
203162,0,46.0,Company Invited,1,30.0,Salaried,Male,3.0,4.0,Deluxe,5.0,Divorced,3.0,1,2,1,1.0,Manager,22311.0,46-55
203163,0,48.0,Self Enquiry,3,11.0,Salaried,Female,3.0,4.0,Deluxe,3.0,Unmarried,3.0,1,3,1,2.0,Manager,22841.0,46-55
203164,1,31.0,Self Enquiry,1,29.0,Salaried,Female,3.0,4.0,Basic,3.0,Divorced,6.0,1,2,0,2.0,Executive,20810.0,26-35
203165,0,51.0,Self Enquiry,1,31.0,Salaried,Male,4.0,4.0,Super Deluxe,3.0,Divorced,5.0,1,4,0,1.0,AVP,32651.0,46-55
203166,0,39.0,Company Invited,1,17.0,Small Business,Male,4.0,4.0,Basic,3.0,Divorced,2.0,0,5,0,3.0,Executive,21362.0,36-45
203167,0,47.0,Self Enquiry,1,14.0,Small Business,Male,4.0,4.0,Standard,3.0,Married,7.0,0,2,0,3.0,Senior Manager,29523.0,46-55
203168,0,25.0,Self Enquiry,1,24.0,Small Business,Female,3.0,5.0,Deluxe,3.0,Married,3.0,0,3,1,2.0,Manager,23055.0,18-25
203169,1,36.0,Self Enquiry,1,21.0,Salaried,Male,3.0,5.0,Basic,4.0,Married,3.0,1,5,1,2.0,Executive,22421.0,36-45
203170,0,32.0,Company Invited,1,7.0,Salaried,Female,4.0,4.0,Deluxe,5.0,Divorced,3.0,0,5,1,3.0,Manager,22826.0,26-35
203171,0,19.0,Company Invited,1,13.0,Salaried,Male,4.0,4.0,Basic,3.0,Single,3.0,0,2,1,2.0,Executive,19729.0,18-25
203172,0,55.0,Self Enquiry,1,24.0,Large Business,Female,3.0,4.0,Standard,3.0,Divorced,2.0,0,5,1,1.0,Senior Manager,29417.0,46-55
203173,0,36.0,Self Enquiry,1,32.0,Small Business,Female,3.0,4.0,Standard,3.0,Married,3.0,1,3,1,2.0,Senior Manager,29066.0,36-45
203174,0,31.0,Self Enquiry,1,15.0,Salaried,Female,4.0,2.0,Standard,5.0,Divorced,2.0,1,2,0,3.0,Senior Manager,30094.0,26-35
203175,1,21.0,Self Enquiry,1,18.0,Small Business,Female,4.0,5.0,Basic,5.0,Unmarried,3.0,1,3,0,2.0,Executive,21278.0,18-25
203176,1,31.0,Company Invited,1,12.0,Small Business,Female,3.0,4.0,Basic,4.0,Single,2.0,0,3,0,1.0,Executive,21100.0,26-35
203177,0,27.0,Self Enquiry,1,9.0,Small Business,Male,3.0,2.0,Deluxe,3.0,Divorced,3.0,0,3,1,2.0,Manager,24150.0,26-35
